-2.9613,0.482703,-0.0426321,0
-2.92618,0.521037,-0.126157,298000
-2.92806,0.518215,-0.111683,287000
-2.92464,0.5175,-0.231164,0
-2.87994,0.56882,-0.404803,158000
-2.86576,0.57777,-0.364677,157000
-2.88866,0.556206,-0.153548,443000
-2.88939,0.555535,-0.136987,511000
-2.86971,0.577019,-0.441601,96600
-2.97741,0.462206,0.125306,57200
-2.96424,0.481541,0.0239069,93600
-2.8994,0.543903,-0.189318,291000
-2.90071,0.540738,-0.174077,274000
-2.86656,0.577185,0.166819,0
-2.87484,0.566949,0.117263,7550
-2.87806,0.56629,0.0236653,286000
-2.87835,0.566876,0.183179,0
-2.90552,0.535732,-0.0932622,676000
-2.90683,0.534137,-0.0777152,703000
-2.90066,0.543042,-0.368914,0
-2.90761,0.534597,0.134351,73800
-2.95391,0.489536,0.0404802,284000
-2.90255,0.540229,-0.354438,0
-2.86491,0.577553,-0.203651,313000
-2.94774,0.492215,0.192054,76100
-2.89058,0.554721,0.0564711,217000
-2.86769,0.577365,-0.154448,267000
-2.98149,0.46114,0.190195,145000
-2.9485,0.492739,0.0844982,306000
-2.93418,0.511722,-0.0153008,877000
-2.98337,0.45871,0.204745,39900
-2.90041,0.546827,-0.332293,0
-2.90172,0.544869,-0.316817,15900
-2.86556,0.580018,-0.577051,0
-2.93686,0.504479,0.0859424,293000
-2.91376,0.53361,0.107454,174000
-3.00795,0.434392,0.217551,0
-2.87845,0.566454,-0.314297,164000
-2.87919,0.565783,-0.297736,215000
-2.97014,0.469073,0.0306656,0
-2.92246,0.522885,0.0394427,505000
-2.98716,0.454251,0.109575,0
-2.88878,0.557055,-0.331143,150000
-2.89009,0.555735,-0.315542,148000
-2.91581,0.531523,-0.304385,0
-2.87293,0.570871,-0.536265,0
-2.87197,0.576475,0.123286,0
-2.93308,0.511756,0.18166,65600
-2.90327,0.544091,0.106985,107000
-2.86537,0.577606,-0.0267153,388000
-2.94722,0.496226,-0.0550295,123000
-2.927,0.516348,-0.163788,67500
-2.89813,0.545156,-0.00964633,643000
-2.89887,0.544976,0.00700987,638000
-2.92881,0.511501,0.223337,0
-2.87439,0.566994,-0.0596539,529000
-2.87891,0.566409,-0.13738,416000
-2.93987,0.500391,0.22285,578
-2.93891,0.503882,0.118374,250000
-2.90846,0.535207,-0.0265993,626000
-2.96,0.485574,-0.0579311,0
-2.93689,0.504466,-0.0384084,358000
-2.91668,0.524628,-0.14716,253000
-2.95811,0.48819,-0.0724451,0
-2.91126,0.536018,-0.101551,715000
-2.86372,0.578171,-0.397147,125000
-2.88691,0.556407,-0.0266573,623000
-2.88793,0.5556,-0.170357,448000
-2.8665,0.577786,-0.347983,168000
-2.97365,0.467743,0.0963376,65000
-2.97553,0.464881,0.110804,64600
-2.92711,0.514387,0.102053,269000
-2.91716,0.525563,-0.0944011,493000
-2.86803,0.576824,0.200132,0
-2.8823,0.565839,0.106199,22500
-2.88533,0.556075,0.117656,27000
-2.87704,0.5669,0.167327,0
-2.92392,0.518795,0.0720303,350000
-2.92271,0.519395,0.00287883,797000
-2.87946,0.560346,-0.459026,0
-2.96389,0.475335,0.111998,210000
-2.97397,0.471635,0.132145,221000
-3.0023,0.442339,0.174028,0
-2.87784,0.568307,-0.508387,0
-2.92202,0.52267,0.182109,24200
-2.95937,0.482144,0.190934,89800
-2.86565,0.577373,-0.186995,301000
-2.87136,0.576758,-0.0711101,434000
-2.94359,0.497365,0.0570212,483000
-2.94604,0.495297,0.0708074,348000
-2.92463,0.522033,0.213699,0
-2.91113,0.530148,-0.244565,0
-2.89853,0.548903,-0.346912,0
-2.95258,0.49076,0.14921,270000
-2.91736,0.524394,0.118183,183000
-2.96256,0.478424,0.22109,8640
-2.87466,0.567644,-0.219762,409000
-2.87772,0.567223,-0.330838,136000
-3.00607,0.437009,0.203037,0
-2.91213,0.532147,0.0562621,406000
-2.96695,0.474658,0.000871723,0
-2.90842,0.536844,-0.221567,138000
-2.88747,0.558463,-0.346726,160000
-2.96507,0.477373,-0.0136232,0
-2.88885,0.559518,-0.259727,170000
-2.90032,0.546034,-0.279036,161000
-2.87051,0.576836,0.0899734,10300
-2.86473,0.577757,-0.540771,0
-2.94356,0.500685,0.182015,111000
-2.86977,0.577016,0.0733172,25400
-2.94403,0.501723,-0.0848405,143000
-2.94591,0.499047,-0.070338,101000
-2.8974,0.545827,-0.0262072,593000
-2.90254,0.543388,0.0901573,172000
-2.89015,0.555585,0.199348,0
-2.88111,0.565966,-0.0873925,452000
-2.88184,0.565884,-0.0707172,463000
-2.98525,0.456457,0.21933,2930
-2.92842,0.514069,0.117848,237000
-2.89417,0.550674,-0.25143,154000
-2.99092,0.44892,0.138584,0
-2.93313,0.50967,-0.0674421,346000
-2.93501,0.506994,-0.0529396,388000
-2.94297,0.500298,-0.13686,0
-2.89669,0.547497,-0.166922,459000
-2.8687,0.576951,-0.298072,313000
-2.88487,0.556316,-0.0592228,569000
-2.88561,0.556431,-0.0425094,585000
-2.86503,0.577852,-0.381353,133000
-2.97231,0.469497,0.20517,37400
-2.97176,0.470644,0.0818789,76700
-2.91339,0.532268,-0.123143,446000
-2.91528,0.529062,-0.108743,510000
-2.87982,0.565534,0.2163,0
-2.88151,0.5651,-0.425555,9240
-2.88157,0.565725,0.089486,33500
-2.88055,0.565353,0.232957,0
-2.92009,0.524646,-0.0278145,828000
-2.9214,0.522757,-0.0123248,848000
-2.92652,0.514884,-0.21665,0
-2.97043,0.471721,0.19058,110000
-2.96201,0.478422,0.0975757,177000
-2.94485,0.497584,-0.122365,0
-2.86452,0.577389,0.134311,0
-2.87964,0.56613,-0.120743,437000
-2.92128,0.523144,0.16551,55500
-2.93817,0.503669,0.101642,237000
-2.87558,0.56726,0.134014,0
-2.96421,0.479904,0.147937,427000
-2.94171,0.500177,0.0425453,626000
-2.88606,0.555993,0.134331,8260
-2.90736,0.53542,-0.273586,0
-2.90924,0.532617,-0.259108,0
-2.94152,0.501674,0.149659,211000
-2.90045,0.544817,-0.137398,504000
-2.8999,0.544498,0.183008,0
-2.87262,0.568732,-0.252098,273000
-2.87393,0.568413,-0.236303,330000
-2.9515,0.489535,0.221577,5210
-2.92523,0.516415,0.0874246,266000
-2.92145,0.522791,-0.261015,0
-2.94804,0.491999,-0.092571,0
-2.87127,0.412248,-0.0496634,334000
-2.86586,0.395288,-0.00956309,141000
-2.93703,0.431501,0.0892883,240000
-2.92918,0.457952,-0.000712738,863000
-2.86953,0.530916,-0.343736,211000
-2.86411,0.513072,-0.303808,312000
-2.90403,0.438794,-0.0211313,636000
-2.90344,0.389146,0.0944048,57900
-2.93845,0.493865,-0.0604972,284000
-2.94033,0.490984,-0.0460348,354000
-2.92294,0.423123,0.0726356,264000
-2.90908,0.382279,0.138138,17800
-2.9357,0.388217,0.18937,3520
-2.92464,0.377535,0.185623,0
-2.88075,0.538218,-0.323121,83700
-2.91622,0.409328,0.0974942,166000
-2.87955,0.440689,-0.0917051,519000
-2.87882,0.446955,-0.107179,421000
-2.89031,0.514101,-0.235169,261000
-2.88958,0.518306,-0.251044,193000
-2.9543,0.433901,0.135659,280000
-2.95619,0.431187,0.150153,249000
-2.88508,0.53059,-0.295393,151000
-2.8765,0.561492,-0.40122,167000
-2.89164,0.385221,0.0752797,40600
-2.89238,0.378955,0.0907533,22300
