2.000E+01,1.275E+11
1.000E+02,1.270E+11
1.500E+02,1.250E+11
2.000E+02,1.230E+11
2.500E+02,1.210E+11
3.000E+02,1.180E+11
3.500E+02,1.160E+11
4.000E+02,1.130E+11
4.500E+02,1.100E+11
5.000E+02,1.060E+11
6.000E+02,9.500E+10
7.000E+02,8.600E+10
