0,1.670E-05
50,1.670E-05
100,1.730E-05
150,1.750E-05
200,1.770E-05
250,1.780E-05
300,1.800E-05
350,1.805E-05
400,1.810E-05
450,1.820E-05
500,1.840E-05
550,1.850E-05
600,1.860E-05
